Open,Close,VWAP,Volume,MACD,DPO,HULL-16,MFM,Lable
142.5,137.45,140.95,3584993,2.558872554,2.715,145.494881,-4.530379926,-1
137.5,135.6,136.5,1885789,2.042651049,5.3125,144.696427,-3.438603957,-1
137.2,134,135.73,1474064,1.590991348,5.06,143.16738,-2.817179176,-1
134.5,131.3,131.75,1383821,1.003710533,2.4575,141.0113657,-2.505507169,-1
131.9,132.1,133.06,1962124,0.324830877,2.975,138.3736216,-2.557545495,1
132.7,132.55,132.75,961461,-0.147002707,1.82,135.4452533,-2.576238244,-1
132.1,131.85,132.19,1468699,-0.562858035,6.2625,132.9589497,-1.863486086,-1
132.5,130.05,130.81,1203417,-0.85038576,6.315,131.2518985,-1.845374601,-1
129.55,128.5,129.34,1461999,-1.301185982,4.67,130.1866446,-1.829097214,-1
127.55,124.05,125.5,1246912,-1.799034792,3.075,129.3324626,-1.720494384,-1
123.75,123.15,122.58,1320777,-2.471589727,4.4525,128.4549777,-1.542951512,-1
123.75,125.45,125.72,2035130,-2.970395026,1.255,126.9381115,-2.026698585,1
126.45,123.8,124.22,669492,-3.112110296,0.3275,125.1185904,-2.814285096,-1
124,120.05,121.06,1079963,-3.383032767,-0.4025,123.8180735,-3.227203768,-1
121,117.9,118.09,931152,-3.795957081,-2.03,122.8259175,-2.983715192,-1
117.05,117.05,116.79,946804,-4.391182437,-0.11,121.4857166,-3.156044601,0
116.6,118.7,117.86,1868508,-4.843408877,1.735,119.7068905,-3.403506069,1
120,120.5,120.13,1203364,-4.871480277,2.3625,117.8848491,-7.488758071,1
120.5,117.5,118.12,876916,-4.798114098,1.7025,116.7329492,-38.11891414,-1
118,115.25,115.11,1844895,-4.885295132,1.3375,116.5093699,-30.03953566,-1
117.4,119.7,119.82,601982,-4.945788272,-1.79,116.3151566,36.52196775,1
117,111.6,112.81,1519500,-4.968735724,-1.8025,115.7316353,253.4767883,-1
110.95,106.6,107.57,1702237,-5.412478388,1.6975,115.8637203,-6.687734139,-1
109.45,106,107.38,1416048,-5.818096742,1.4175,115.1606269,-5.315968008,-1
106,101.6,102.37,2114633,-6.344696573,-1.0675,113.0981926,-4.257221297,-1
99.9,97.7,99.31,2227387,-7.17137354,-1.6925,110.204692,-3.806270011,-1
98.25,104.25,102.66,2102780,-7.868951559,-0.8,106.6434825,-2.880089419,1
103,100.4,102.07,1959165,-7.947158931,2.23,102.5878505,-3.337716359,-1
102.25,104.1,103.54,1004836,-7.97769986,5.5125,99.9758887,-2.387177014,1
106.3,101.45,102.84,1589455,-7.587841164,3.7325,98.0851653,-2.874733338,-1
102.4,103.95,104.32,1297103,-7.506884883,2.6125,97.6931243,-2.339955161,1
103.2,99.2,100.45,2007115,-7.294151682,8.0225,97.7571764,-2.393493673,-1
100,100,100.56,1237034,-7.299511817,1.235,98.6582529,-2.280005847,0
96,92.75,93.47,2973448,-7.539475811,-2.575,99.0804728,-2.565020785,-1
93.1,93.05,93.53,1130569,-7.872820419,-1.81,99.3547045,-2.448539409,-1
92.5,93.5,92.7,23291,-8.092154339,-4.9675,98.1009017,-2.661051547,1
93.05,91.1,90.78,898469,-8.127970236,-7.69,96.2210548,-3.038342943,-1
91.1,90.8,91.81,731250,-8.218912717,0.24,94.3042252,-2.047087133,-1
90.6,89.85,89.97,1065962,-8.236403575,-2.125,92.4348799,-2.223546691,-1
90.5,89.85,90.28,749842,-8.164252217,2.9575,90.7292332,-1.858830161,-1
89.5,90,90.01,805198,-8.094443159,1.5775,89.2423059,-2.012940562,1
91,93.95,92.75,1093991,-7.827939608,5.5625,88.2101368,-1.897074829,1
94,91.9,93.36,622042,-7.290762599,1.695,87.7123271,-2.984361697,-1
92.35,92.4,92.41,291219,-6.918370994,3.23,88.3322445,-2.506518754,1
92.15,92.95,93.03,812928,-6.563726144,-3.34,89.2088548,-4.299211333,1
93.45,93,93.83,624406,-6.107431369,-2.6075,90.1944567,-5.91785092,-1
93.45,92.25,92.74,237315,-5.680338739,-1.9225,91.1759101,-4.634861442,-1
90.9,91.75,91.63,253890,-5.484303556,-3.7225,92.1202914,-4.38287488,1
91.75,92.2,92.38,347730,-5.200458185,-3.59,92.7690983,-6.718307697,1
92.5,91.9,92.08,318184,-4.859018159,-3.945,93.0019401,-26.05842586,-1
92,90.9,91.11,292473,-4.576003628,-3.4675,93.0000833,217.5141181,-1
91.75,90.85,90.97,185028,-4.322058349,-2.665,92.8427669,-53.12403646,-1
91,90.65,91.12,439005,-4.133647403,1.7025,92.469518,-3.642804463,-1
91.15,90.25,90.43,419130,-3.926973418,0.12,91.9896084,-3.783708037,-1
90.35,89.35,88.98,610263,-3.784087863,0.745,91.4845128,-2.961029659,-1
89.9,89,89.3,251655,-3.664904192,1.48,90.996274,-2.435536847,-1
89.05,86.95,87.55,497371,-3.597541203,1.755,90.4219797,-2.734785489,-1
88,86.8,87.01,323665,-3.587494255,1.2125,89.8042401,-2.451685418,-1
87.5,86.4,87.12,295983,-3.578618638,0.9125,88.8955148,-2.179376705,-1
86,85,85.35,623389,-3.650491895,1.535,87.939261,-1.814788089,-1
85,82.35,83.48,1074756,-3.744949891,1.4775,87.0202495,-1.691146842,-1
83,82.25,83.05,1168860,-3.935757464,0.86,86.044972,-1.538265508,-1
82.05,80.1,81.02,755722,-4.116166874,1.395,84.6882096,-1.487261773,-1
80.1,78.9,79.43,733135,-4.366103876,1.785,83.2807529,-1.469642506,-1
79,83.45,82.67,2638076,-4.5998995,2.06,81.7136798,-1.464400319,1
85.4,83.2,83.34,773182,-4.220409609,1.635,80.1188576,-3.144862953,-1
82.5,84.05,83.68,796222,-4.10620918,1.775,79.535949,-3.04583463,1
82.25,84.15,84.73,752924,-3.989885341,0.135,79.7017719,-4.341692209,1
85,83.95,84.98,720156,-3.634032919,0.365,80.4831259,-5.000397326,-1
84,83.8,83.78,419600,-3.39354595,0.3775,81.4901565,-4.627298765,-1
78.1,80.95,80.77,794592,-3.636866968,-0.6175,82.513314,-5.840879823,1
82,80.9,80.88,313640,-3.475136265,-2.77,83.3901263,-26.16736164,-1
80.65,76.5,77.63,746810,-3.416463573,-2.3725,83.5363041,19.01203728,-1
79,71.45,73.24,1004984,-3.463126493,-3.815,83.1282112,14.37316274,-1
70.5,73.1,74.13,666503,-4.137941096,-4.075,81.6553009,36.42289622,1
75,71.45,72.72,864754,-4.260748876,1.2875,78.8895412,-4.629490377,-1
71,71.95,71.93,748109,-4.627353164,1.915,76.0029619,-3.97797073,1
70.9,70.95,71.94,751265,-4.869854026,3.515,73.2913693,-3.297793787,1
73,72.55,72.4,210604,-4.836948566,4.4075,71.2370409,-2.709891442,-1
73.15,71.7,72.61,515244,-4.744104563,4.9,69.6657298,-3.008918157,-1
71.75,71.35,71.3,338408,-4.728936568,5.415,68.9560205,-2.6636019,-1
66,67.25,67.97,1256158,-5.121627727,3.115,68.8033143,-2.041783381,1
68,69.3,68.98,979143,-5.211504467,3.815,69.03899,-2.131523254,1
70,69.65,70.33,429784,-5.063095585,-0.045,68.6771155,-2.774442997,-1
71,69.8,70.55,394966,-4.809405353,-4.6325,68.3573786,-3.369704095,-1
70.5,70.3,70.35,212690,-4.595709902,-2.3,68.2144143,-2.820172419,-1
71,72.1,71.36,499090,-4.336055651,-3.305,68.3364933,-3.319604612,1
70,71.95,71.91,726269,-4.162944643,-2.2075,68.6210459,-3.89333473,1
72.15,72,72.35,290288,-3.808464742,-2.5975,69.3100337,-8.547827805,-1
72.1,72.7,72.6,249483,-3.491322552,-0.4,70.1895018,-7.316284721,1
73.5,72.6,73.12,459875,-3.091439652,-0.695,71.0990397,-17.14428942,-1
73.5,71.6,71.63,681618,-2.742905041,-0.6275,71.9557859,-11.88466293,-1
71.9,73.4,72.84,457255,-2.566141436,-4.2625,72.6489121,-30.61850302,1
73.3,74.3,74.66,465637,-2.286787873,-2.0575,72.9615907,-40.17997629,1
75.65,76.4,75.95,851572,-1.85449171,-1.85,73.299342,43.95333463,1
75.25,79.9,78.92,2055256,-1.526543865,-1.865,73.7739676,6.449406521,1
80,78.9,79.04,774230,-0.873481688,-1.7875,74.674959,2.684893641,-1
80,79.4,79.41,656380,-0.351842454,-0.335,76.3007609,3.343108012,-1
80.1,80.05,80.71,656642,0.068854522,-0.9075,77.9606273,3.878486677,-1
79.35,80,80.28,1073804,0.337897955,-1.2325,79.428501,5.265735588,1
79.9,80,79.79,482449,0.588701573,-0.9475,80.6437222,10.06689589,1
80.25,80.05,79.97,540192,0.806410748,-1.48,81.5458532,6.155829611,-1
79.75,78.25,78.48,323872,0.927939065,-3.12,82.0746783,6.095789191,-1
76.9,75.3,75.29,519246,0.785357621,-1.7675,82.2426129,9.777673007,-1
75.5,75.3,75.8,647756,0.55307316,-1.15,81.8141558,8.847668976,-1
76.25,77,76.69,533889,0.424570092,0.675,80.5551674,37.38822422,1
77.85,77.8,78.02,328506,0.446616428,3.84,78.9537643,-4.949278195,-1
79.9,78.85,79.09,341250,0.622248876,2.555,77.709588,-4.644958159,-1
80.15,78.5,78.98,260421,0.77270462,2.71,77.050622,-3.52797768,-1
79.45,77.95,78.07,289844,0.825976375,3.035,76.9913295,-4.255906587,-1
78.55,82.3,82.08,1984927,0.786549471,2.7225,77.2148457,-4.636165642,1
83.05,84.8,84.84,1650478,1.105482281,2.2375,77.5100165,-15.32000019,1
84.85,85.05,84.55,614556,1.486293526,1.6275,78.6126887,23.78307921,1
85.7,85.7,85.77,210025,1.835506196,-0.755,80.5357916,9.642578834,0
85.5,85.4,85.55,359034,2.07226597,-4.275,82.6849331,11.8781243,-1
87,87.4,86.87,1528372,2.35376027,-4.725,84.6439219,8.770655351,1
90,87.55,88.18,1018787,2.786693281,-3.4,86.1373419,7.748862266,-1
87,89.75,89.31,1125975,2.854969889,-3.0325,87.5351599,19.58978175,1
91,91.55,92.28,1092759,3.194862391,-2.5,88.7023479,6.367980183,1
92.15,90.55,91.07,679595,3.516469369,-3.425,89.8785951,7.945812678,-1
92.85,94.4,94.48,1516242,3.784207002,-4.5025,91.1252798,9.845199041,1
95.05,92.25,93.47,1131023,4.12628176,-0.8725,92.0739495,219.3555016,-1
92.5,91.75,91.99,551375,4.143986886,1.0175,93.3544555,-7.332260528,-1
90.25,89.8,90.01,753854,3.931258583,0.5925,94.2799079,-4.885610322,-1
90.25,91.95,91.57,543994,3.719796521,0.5175,94.7333918,-4.210029063,1
92.25,93.85,93.85,690616,3.671195555,-0.615,94.3591924,-5.654182541,1
94,92,92.93,1098925,3.730820995,0.5425,93.9230996,-4.961378654,-1
93,90.1,91.42,1069652,3.655307452,-0.0175,93.8485761,-4.359169398,-1
90.45,93.3,92.65,1414562,3.351188293,1.62,93.7197464,-2.546494046,1
90.5,94.95,94.7,914257,3.07871413,2.68,93.116091,-4.180742355,1
95.2,96.75,97.09,928623,3.20488303,0.83,92.8540753,-8.733042326,1
96,96.15,96.46,463306,3.331013217,3.9575,93.2440636,-10.73050529,1
96.95,92.45,92.48,755461,3.467635699,1.24,94.3323846,-27.1467659,-1
90.5,91.9,91.9,166338,3.020920727,0.37,95.4462814,-47.95301718,1
92.1,89.85,89.01,652476,2.764063508,-1.89,95.6856123,21.3743732,-1
90,89.25,89.69,440168,2.363889117,0.0375,95.2531689,-250.2951219,-1
88,92.2,90.76,782904,1.863954347,1.845,94.1716623,-15.43244879,1
91.05,89.75,91.27,518251,1.694186869,-0.2375,92.7432642,8.208809386,-1
89,87,87.51,565502,1.378423701,-2.1375,91.765365,5.33303687,-1
87.3,84.05,85.74,347195,0.979772367,1.29,90.7949174,54.3921849,-1
83.55,80.7,81.79,968337,0.357271257,3.265,89.4914127,-6.360298529,-1
80.5,84.8,82.71,415363,-0.377718559,5.75,87.6249274,-4.329875483,1
86.5,87.1,86.39,193549,-0.470916267,5.5225,85.1745512,-7.374414997,1
87,85.9,87.07,170088,-0.498709057,2.055,83.4883204,-11.82360151,-1
86.9,87.6,87.2,205438,-0.522777041,1.7,82.9669909,-8.488911361,1
88,91.45,91.02,543017,-0.447976378,-0.1325,83.026906,-10.20866414,1
93.1,95.3,94.62,851444,0.022357917,-0.6125,83.662791,53.97212663,1
96.6,98.8,98.53,679951,0.669675468,2.1725,85.3348512,70.63530965,1
98.5,99.15,99.7,1224781,1.320721067,-0.7125,88.2453717,7.272098479,1
99.9,101.15,100.65,989669,1.927405986,-3.755,92.0995472,4.87940966,1
101,104.3,104.04,1273705,2.468503003,-7.015,95.8780139,3.243559572,1
104,100.05,102.16,775583,3.103533299,-10.7425,99.3207101,2.15483781,-1
101.05,101.9,102.16,287238,3.330534639,-6.8375,102.6363418,3.186903073,1
105,101.2,103.51,515739,3.785387338,-5.01,104.6875761,3.581578162,-1
101.5,103.6,102.8,433141,3.819596416,-6.675,105.862418,4.369998973,1
104,107.55,107.08,1421974,4.002212266,-5.6625,106.0907167,4.401163091,1
100,108.9,109.71,903353,3.780782731,-2.7275,106.1955717,3.791764287,1
111,113.3,112.16,1201338,4.441247278,0.2875,106.8639626,3.91796077,1
114,108.1,109.91,642633,5.14733122,2.61,108.0313004,3.086679713,-1
108,103.65,105.41,888931,5.163545276,1.905,110.0504108,3.728658906,-1
104.15,100.3,101.68,759058,4.810465913,2.925,111.3636412,9.106756994,-1
96.55,94.65,95.78,1355536,3.873071812,5.095,111.1771881,-17.55647942,-1
95,96.5,95.56,664089,2.970899541,0.3525,109.3596655,-9.325744885,1
97.2,95.55,95.49,514097,2.405589363,1.7325,105.8555552,-27.20580643,-1
96,99.4,98.11,935634,1.839576028,0.55,102.107934,-66.293831,1
100,100.2,100.56,900721,1.69405576,2.36,98.5924503,20.84112027,1
101.9,101.05,101.25,549281,1.712225808,5.8725,96.4671824,-13.00819901,-1
101,99.85,100.04,334345,1.635199821,6.935,95.6930466,-6.625148373,-1
100.1,98,98.71,491096,1.484463128,11.2825,96.1313222,-2.987195724,-1
98.5,101,100.9,856895,1.221878664,6.14,96.9892543,-3.086931569,1
100,100.1,101.62,753111,1.121813369,1.6975,97.6684372,-5.488607345,1
101.2,100.05,100.4,417026,1.126306352,-1.4425,98.6045694,-5.474848516,-1
100.8,103.1,102.85,922217,1.08510386,-7.0925,99.4376574,-11.54542421,1
106,105.2,105.94,1357464,1.455055335,-5.3025,100.0604784,-8.996047863,-1
107,104.35,104.84,450302,1.808074502,-6.4525,100.940793,-5.928193086,-1
105.4,105.1,104.96,549036,1.93650725,-2.64,102.3335826,-2.948009213,-1
108,109.7,109.38,1864774,2.222374505,-1.7175,103.7295519,-3.380329349,1
110.05,108.35,109.36,806726,2.584487063,-0.9075,104.9858202,-8.653369779,-1
108.9,104.8,106.45,492231,2.747078318,-1.86,106.7345729,-6.858418755,-1
106,103.25,104.44,346120,2.611960516,-3.545,108.3558264,-6.223267524,-1
104.4,103.3,104.08,301836,2.348769383,-0.525,108.9928896,-4.217171733,-1
103.95,113.2,110.3,3414261,2.079917749,-1.575,108.4905208,-5.097481555,1
113,112.65,113.81,2559533,2.567128736,-2.5525,107.4196852,5.666334883,-1
113.75,112.1,113.21,2965158,2.979422103,-0.31,108.0203786,-54.86063668,-1
112.5,110.85,111.63,1027855,3.168859037,0.9625,109.5152664,-25.81143407,-1
110.85,105.65,109.85,2841694,3.149633002,-0.46,111.1115645,-18.31771909,-1
105.9,105.95,105.57,663169,2.704024969,0.0175,112.1136674,-5.731707812,1
107.75,110,109.07,2178757,2.471577626,4.3725,111.845523,-4.065446768,1
102.1,106.2,108.67,936559,1.810819399,2.515,110.90268,-6.943391729,1
103.15,102.15,102.8,1519406,1.356188521,-1.445,110.3498956,-7.85884085,-1
102,103.3,102.24,1125835,0.892836088,-3.0525,109.4011083,-7.088182855,1
105.4,103.1,104.78,918654,0.79070012,-3.1625,107.5238981,-12.01418359,-1
104.75,101.9,102.16,375202,0.649842217,6.585,105.5052244,-3.097146919,-1
102.6,98.6,100.03,647062,0.360654475,6.095,103.8774917,-3.701659772,-1
99.3,100.2,100.07,454873,-0.133148036,5.875,102.6397672,-3.62641942,1
100.35,99.95,100.03,267980,-0.434819833,4.8325,101.0861499,-4.302785461,-1
100.7,100.05,100.22,232107,-0.638327359,-0.11,99.7347259,-10.82199677,-1
102,102.6,103.19,638981,-0.686859173,0.6725,98.7644368,-8.822879709,1
105.1,101.6,102.63,335965,-0.469897238,5.01,98.3401785,-3.870975351,-1
102.25,100.2,100.69,474479,-0.521780244,1.37,98.7330299,-3.455667803,-1
100,99.9,100.17,193122,-0.735880115,-2.5275,99.3930915,-3.586610609,-1
101,99.85,99.75,218376,-0.815518946,-1.2075,99.8782619,-1.901830118,-1
101.4,99.8,99.27,272628,-0.836735355,-0.74,100.1135353,-2.195869859,-1
100.15,96.95,97.75,837711,-0.943489318,-1.2975,100.1796337,-2.602631026,-1
97.3,97.75,97.88,718005,-1.243615694,-3.84,100.1552373,-2.390001786,1
98.4,97.85,98,221867,-1.376901074,-1.585,99.5686034,-2.350886817,-1
98.45,99.55,99.71,227240,-1.461660987,-1.445,98.8119356,-2.25126705,1
99.25,99.05,99.35,245100,-1.447637049,-1.025,98.1167781,-2.365605697,-1
99.45,99.7,99.97,171252,-1.404211553,2.0725,97.9751737,-2.07034373,1
100.45,99.3,99.8,288621,-1.274459992,1.3975,98.0932244,-2.252331656,-1
101,100,100.66,640208,-1.11442669,0.14,98.4454611,-2.375828891,-1
100.25,100.05,100.53,236923,-1.036139071,0.005,98.7925172,-2.069574948,-1
100.6,100.3,99.94,396618,-0.935089841,0.1075,99.2772294,-1.951836302,-1
101.65,103.55,103.12,661649,-0.761546538,0.1375,99.7749234,-2.160506238,1
103.45,104.85,105.23,1644730,-0.473382036,-2.96,100.2438167,-4.43463602,1
105.7,103.35,104.22,438977,-0.062813567,-2.3925,101.1757588,-6.437900886,-1
101.85,102.3,102.45,240176,-0.047369082,-2.4625,102.5228896,-5.795383469,1
103.45,104.55,104.26,386724,0.092839637,-0.875,103.6638562,-5.03868607,1
105.35,110.2,109.01,2084360,0.353125623,-1.4725,104.2477583,-7.565515138,1
110.75,110.45,111.24,1925765,0.983584615,-1.2525,104.7958752,6.80407987,-1
111.5,109.45,109.63,558606,1.526155622,-2.165,106.3179106,4.582236524,-1
108,109.1,109.04,226400,1.654831011,-1.9425,108.2816674,4.12213935,1
109.25,109.8,109.77,274117,1.836461726,-2.355,109.9259176,3.702700268,1
111,111.8,111.41,617710,2.097379971,-2.605,110.9460435,3.708680369,1
107.8,113.45,112.69,857191,2.022785866,-0.0975,111.652759,3.672780071,1
111.6,112.45,112.57,379543,2.244270239,0.4175,112.4761908,2.543585826,1
111.1,111.4,111.77,354406,2.352376459,-1.8125,113.4801904,2.247059197,1
112.25,114.75,115.22,1519611,2.501971365,-3.455,114.1430418,2.304260779,1
115.45,114.4,114.12,1385659,2.845815888,-1.99,114.2568693,2.661787099,-1
114.75,118.45,117.2,1163381,3.026995186,2.925,114.640863,5.030780442,1
116.05,118.6,118.1,643595,3.238118719,2.2175,115.1572626,3.966511036,1
119.45,121.05,120.71,1393194,3.637732107,0.2875,116.3729642,2.784403061,1
115,120,120.6,930691,3.554598554,-1.1125,117.7472955,3.037795311,1
120.25,117.3,118.08,494314,3.867550223,-1.3975,119.4358783,3.164971029,-1
117,116.95,117.06,317264,3.809573229,-0.085,120.840395,4.107786175,-1
117.6,118.3,118.05,495302,3.768586453,0.96,121.4115885,5.972082883,1
119,116.85,116.41,479068,3.805162804,-0.7875,121.2243642,5.682725338,-1
120,117.6,116.58,484995,3.870202893,-2.565,120.83568,5.364107356,-1
117.1,117.55,116.51,554428,3.645857012,0.1325,120.1201111,5.423456617,1
117.5,116.35,116.46,344768,3.460435608,-0.585,119.3858462,4.036276542,-1
113.05,111.8,111.14,594644,2.920934199,3.17,118.6972319,7.976123825,-1
110,108.6,109.65,436705,2.221771312,3.2025,117.9974064,17.52153042,-1
108.5,104.75,106.2,885183,1.529056488,5.6775,116.5856096,-40.46620046,-1
107.7,112.15,110.37,460617,0.905096249,4.88,114.3162022,-5.185160873,1
115,112.45,112.04,450073,0.987927869,2.1625,111.1291532,-30.26869141,-1
108.4,106.1,107.11,394187,0.515355823,1.8625,109.2352219,-16.43807493,-1
107.05,106.45,106.6,903971,0.031578828,3.53,108.5574087,-6.270244879,-1
106.95,107.15,108.8,1122661,-0.355803819,2.3275,107.6330394,-7.169522707,1
107,109.55,108.5,945120,-0.651286828,3.4575,106.5468098,-3.699823442,1
111.55,118.9,117.09,2286778,-0.512613318,3.65,105.8049441,-4.390323838,1
119,120.5,120.73,2277689,0.195868597,2.4275,106.0351617,-120.5271575,1
120.95,123.05,123.6,2396182,0.904221911,-2.2175,108.4405309,37.60217335,1
124,120.4,121.16,1527556,1.692107927,-5.5175,112.0305405,25.85319704,-1
119.1,119.85,121.03,1380481,1.899480491,-9.3875,116.2419602,75.90668526,1
121.3,127.15,126.27,3110680,2.215728633,-2.115,119.7251102,-14.66603507,1
129,128.75,129.08,2256435,3.052195494,-2.325,122.228363,9.77570493,-1
130,130.65,131.88,2883013,3.752545146,-9.1975,125.0110717,19.79787015,1
131,129.1,129.7,1264598,4.338265616,-9.5375,127.8700974,32.22201571,-1
129.9,132.05,132.65,3098086,4.660066095,-9.4125,130.5342453,46.5120928,1
135,134.2,134.78,2375112,5.265739525,-7.7375,132.2315339,36.18623563,-1
134.75,132.2,132.48,1872505,5.660378336,0.72,133.6644116,-16.51040456,-1
132.75,128.9,129.85,1426290,5.745643675,1.3,135.2278605,-8.432323074,-1
130.9,128.1,128.15,1751347,5.599496264,2.835,136.2999522,-6.288192209,-1
128.65,129.8,130.39,1785248,5.241804786,-0.9825,136.0450501,-7.329081299,1
155.8,132.65,133.01,2445996,7.066500694,-2.415,134.7347177,-10.09331519,-1
133.9,135.1,134.46,2787516,6.669601684,3.875,133.342436,-3.229173177,1
134.95,131.85,133.01,1462564,6.366359215,4.025,132.7211117,-5.963087708,-1
132.1,137.85,135.58,4832801,5.829006232,4.655,133.0651898,-4.452486998,1
138.9,140.8,139.97,4489364,5.883738526,1.57,133.2649425,37.88312593,1
141.75,144.4,143.79,4110631,6.086825631,2.9575,134.3577617,12.23921265,1
144.8,142.35,142.89,2335266,6.419784428,3.8325,136.4342058,5.343584155,-1
141.75,141.15,141.92,2271350,6.364354494,0.74,139.5455191,5.933289598,-1
140.25,144.65,143.37,3288063,6.128826412,-3.465,142.2818099,6.598463429,1
145.9,144.45,145.28,2407630,6.324940105,-5.4775,144.041648,4.138451465,-1
145,143.4,144.69,1251087,6.334788988,-5.0075,145.5135374,5.132545193,-1
144.05,142.8,143.69,1811247,6.194596604,-2.97,146.6943861,4.240266933,-1
142.25,141.8,142.13,1403676,5.870670158,-1.2225,147.2718752,7.373381516,-1
141,141.6,142.76,2396631,5.450325697,-5.03,147.1018697,6.341535942,1
142.6,143.5,144.06,3269181,5.186454653,0.345,146.2989888,-31.7670516,1
143.5,137.3,138.82,2131714,4.992378979,2.7225,145.2531936,-6.362734725,-1
137,135.75,136.82,1695640,4.265198414,6.1675,144.5692024,-2.787793595,-1
136,138.05,136.86,1822073,3.567117473,3.94,143.0646244,-2.75354683,1
138.55,136.95,137.58,1466375,3.18283074,2.2825,140.9101734,-3.738130681,-1
138,136.25,136.41,1036844,2.801623444,5.34,139.0527783,-2.224152091,-1
135,134,133.49,1349255,2.231833155,4.8175,137.6239923,-2.236813631,-1
134.2,130.45,132.38,4065139,1.696180981,3.7,136.5290376,-2.592228979,-1
132.9,131.6,132.01,3577975,1.1535139,3.3325,135.2946836,-2.401558138,-1
133,131.95,133.29,2410290,0.72315453,2.345,133.5418121,-2.481657728,-1
132,124.1,126.76,3275567,0.297990359,2.44,131.9973886,-2.377115068,-1
124.7,122.35,120.78,3201333,-0.620558804,5.175,130.9516073,-2.001129782,-1
